car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Maruti Suzuki Celerio VXi AMT,395000.0,41058,Petrol,Delhi,2016
BMW 3 Series 320d Luxury Line,1090000.0,65000,Diesel,Ahmedabad,2013
Maruti Suzuki Ciaz Sigma 1.4 MT,635000.0,38773,Petrol,Mumbai,2017
Mercedes-Benz E-Class E 220 d Avantgarde,4437000.0,49700,Diesel,Ahmedabad,2018
Tata Nexon XZA Plus Petrol,866000.0,31585,Petrol,Pune,2018
Maruti Suzuki Wagon R 1.0 VXI,360000.0,86866,Petrol,Kolkata,2015
Skoda Superb L&K TDI AT,1995000.0,56341,Diesel,Mumbai,2017
Honda City V,669000.0,53206,Petrol,Bangalore,2015
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2017-2020],475000.0,18000,Petrol,Ahmedabad,2017
Hyundai Elite i20 Asta 1.4 (O) CRDi,685000.0,63379,Diesel,Mumbai,2016
Honda City VX CVT,750000.0,48900,Petrol,Ahmedabad,2015
Hyundai Creta 1.6 S Petrol,856000.0,41951,Petrol,Delhi,2016
Tata Safari XZ Plus,1945000.0,22889,Diesel,Kolkata,2021
Kia Seltos HTK 1.5 [2020-2021],1143000.0,19970,Petrol,Pune,2019
Maruti Suzuki Alto 800 Vxi,350000.0,44706,Petrol,Hyderabad,2018
Honda City ZX VTEC,180000.0,83920,Petrol,Pune,2008
Audi A4 Technology 40 TFSI [2021-2022],3950000.0,45760,Petrol,Ahmedabad,2021
Hyundai Verna SX Plus 1.6 CRDi AT,890000.0,56040,Diesel,Mumbai,2017
Maruti Suzuki S-Presso VXi Plus,476000.0,64,Petrol,Delhi,2021
Maruti Suzuki Dzire ZXi AMT,690000.0,51500,Petrol,Ahmedabad,2019
Honda City Anniversary Edition Petrol,1130000.0,36040,Petrol,Pune,2018
Maruti Suzuki Alto K10 VXi,199000.0,34579,Petrol,Pune,2012
Hyundai Elite i20 Asta 1.2,461000.0,40875,Petrol,Kolkata,2015
Hyundai i20 Active 1.2 SX,673000.0,31622,Petrol,Hyderabad,2017
Ford EcoSport Titanium 1.5L TDCi,899000.0,36600,Diesel,Bangalore,2017
Audi A6 2.0 TDI Premium,1350000.0,29000,Diesel,Kolkata,2013
Skoda Rapid Ambition 1.6 TDI CR MT,980000.0,41443,Diesel,Hyderabad,2019
Ford EcoSport Titanium 1.5L Ti-VCT AT,625000.0,62926,Petrol,Mumbai,2016
Maruti Suzuki Wagon R 1.0 VXI,384000.0,55486,Petrol,Kolkata,2017
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT,625000.0,36053,Petrol,Ahmedabad,2020
Honda Jazz V Petrol,770000.0,17922,Petrol,Pune,2019
Kia Seltos HTK Plus 1.5 [2019-2020],1685000.0,8963,Petrol,Thane,2022
Honda City V,891000.0,20143,Petrol,Bangalore,2018
Maruti Suzuki Swift DZire VXI,475000.0,66000,Petrol,Thane,2013
Maruti Suzuki Estilo LXi,,29012,Petrol,Kolkata,2008
Honda City V,835000.0,40547,Petrol,Mumbai,2018
Honda City VX,680000.0,80815,Petrol,Mumbai,2016
Maruti Suzuki Swift VXi,606000.0,24858,Petrol,Bangalore,2017
Isuzu MU-X 4x2,1791000.0,96095,Diesel,Thane,2017
Maruti Suzuki Wagon R 1.0 VXI,323000.0,54095,Petrol,Pune,2014
MINI Cooper Countryman Cooper S,2000000.0,69446,Petrol,Hyderabad,2014
Maruti Suzuki Alto K10 VXi,210000.0,127000,Petrol,Kolkata,2012
Hyundai Creta SX 1.5 Petrol CVT [2020-2022],1700000.0,12500,Petrol + 1,Poonamallee,2020
Maruti Suzuki Dzire ZXi Plus AMT,799000.0,59597,Petrol,Bangalore,2018
Maruti Suzuki Wagon R VXi 1.2,535000.0,18855,Petrol,Thane,2019
Maruti Suzuki Swift VXi AMT [2018-2019],745000.0,41528,Petrol,Bangalore,2018
Maruti Suzuki Swift LXi,551000.0,35166,Petrol,Hyderabad,2019
Fiat Abarth Punto T-Jet 1.4 Abarth,897000.0,26762,Petrol,Bangalore,2015
Audi Q5 2.0 TDI quattro Premium Plus,2288000.0,58670,Diesel,Ahmedabad,2014
Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],575000.0,29964,Petrol,Mumbai,2017
Land Rover Range Rover Evoque SE R-Dynamic Petrol,7700000.0,5600,Petrol,Thane,2021
Maruti Suzuki Alto 800 Lxi,289000.0,20572,Petrol,Delhi,2017
Tata Tiago Revotron XT [2016-2019],453000.0,44296,Petrol,Chennai,2018
Mahindra KUV100 NXT K8 6 STR [2017-2020],700000.0,12000,Petrol,Hyderabad,2020
Maruti Suzuki Alto 800 Vxi,291000.0,39262,Petrol,Pune,2017
Hyundai Santro Xing GL,142000.0,46733,Petrol,Kolkata,2010
Volkswagen Polo Highline1.2L (P),699000.0,39200,Petrol,Bangalore,2016
Hyundai Creta 1.6 SX Plus AT Petrol,964000.0,67981,Petrol,Pune,2016
Honda City ZX Petrol [2019-2019],1249000.0,66729,Petrol,Bangalore,2020
Mercedes-Benz CLA 200 Petrol Sport,2550000.0,13137,Petrol,Mumbai,2017
Volkswagen Polo Highline1.2L (P),300000.0,47000,Petrol,Kolkata,2013
Volvo XC90 D5 AWD,4500000.0,45000,Diesel,Kolkata,2018
Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],1299000.0,36770,Diesel,Bangalore,2019
Isuzu D-Max V-Cross 4x4,1695000.0,67970,Diesel,Bangalore,2017
Honda City SV CVT,658000.0,46910,Petrol,Pune,2015
Honda Jazz S AT [2015-2016],685000.0,34231,Petrol,Bangalore,2015
Tata Safari XZA Plus 6S Adventure New,2395000.0,13594,Diesel,Bangalore,2021
Hyundai Venue SX 1.5 CRDi,925000.0,43000,Diesel,Ahmedabad,2020
Honda City VX CVT,735000.0,82953,Petrol,Chennai,2016
Tata Safari Storme 2.2 VX 4x2,575000.0,65000,Diesel,Kolkata,2014
Audi A4 2.0 TDI (177bhp) Premium,1490000.0,86830,Diesel,Hyderabad,2013
Hyundai Creta S 1.5 Diesel [2020-2022],1600000.0,72305,Diesel,Hyderabad,2021
Honda City V Diesel,680000.0,55201,Diesel,Hyderabad,2015
Maruti Suzuki Ciaz ZXI+,731000.0,37799,Petrol,Thane,2017
Maruti Suzuki Wagon R 1.0 LXi,295000.0,24628,Petrol,Bangalore,2011
Honda WR-V SV MT Petrol,775000.0,24000,Petrol,Ahmedabad,2020
Maruti Suzuki S-Cross Alpha 1.3,1150000.0,34514,Diesel,Hyderabad,2019
Mahindra XUV500 W10,1050000.0,89000,Diesel,Thane,2016
Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],1900000.0,108810,Diesel,Ahmedabad,2018
Maruti Suzuki Wagon R 1.0 LXI ABS,556000.0,3810,Petrol,Delhi,2021
Jeep Compass Longitude (O) 2.0 Diesel [2017-2020],1540000.0,43922,Diesel,Thane,2019
Maruti Suzuki Celerio VXi (O) CNG,615000.0,36560,CNG,Thane,2020
Hyundai i10 Sportz 1.2 Kappa2,455000.0,48137,Petrol,Hyderabad,2014
Honda City V CVT Petrol [2017-2019],795000.0,44415,Petrol,Thane,2017
Jeep Compass Limited Plus Diesel [2018-2020],1798999.0,64683,Diesel,Bangalore,2019
Honda Amaze 1.2 S AT i-VTEC,395000.0,38885,Petrol,Mumbai,2014
Maruti Suzuki Baleno Alpha 1.2,711000.0,69886,Petrol,Mumbai,2019
Toyota Land Cruiser LC 200 VX,7000000.0,152000,Diesel,Pune,2011
Hyundai Verna Fluidic 1.6 VTVT SX Opt AT,1011000.0,31726,Petrol,Pune,2018
Maruti Suzuki S-Presso VXi Plus,440000.0,75258,Petrol,Hyderabad,2020
Honda City 1.5 V MT,325000.0,77000,Petrol,Noida,2010
Maruti Suzuki Swift VXi,411000.0,34551,Petrol,Delhi,2015
Hyundai Creta 1.6 SX Plus Special Edition,1157000.0,53459,Diesel,Hyderabad,2017
Maruti Suzuki S-Cross Zeta AT,914000.0,11729,Petrol,Kolkata,2020
Hyundai i20 Sportz 1.5 MT Diesel,950000.0,11000,Diesel,Ahmedabad,2022
Maruti Suzuki Swift ZXi,409999.0,75000,Petrol,Noida,2014
Toyota Urban Cruiser High Grade AT,1256000.0,15412,Petrol,Pune,2022
Honda City V CVT Petrol [2017-2019],793000.0,70233,Petrol,Delhi,2017
Honda Brio S MT,345000.0,53000,Petrol,Ahmedabad,2013
Skoda Rapid Ambition 1.6 MPI MT Plus,525000.0,60000,Petrol,Hyderabad,2014
Maruti Suzuki Swift VXi,557000.0,54489,Petrol,Chennai,2017
Chevrolet Tavera Neo 3 LS- 10 STR BS-IV,795000.0,95000,Diesel,Thane,2016
Toyota Corolla Altis VL AT Petrol,1275000.0,25000,Petrol,Mumbai,2017
Nissan Kicks XV Premium Turbo 1.3,1265000.0,31387,Petrol,Hyderabad,2020
Maruti Suzuki Celerio VXi CNG,610000.0,23225,CNG,Thane,2020
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2017-2020],494000.0,35705,Petrol,Delhi,2017
Honda City VX Diesel,680000.0,41000,Diesel,Kolkata,2015
Maruti Suzuki Alto K10 VXi [2014-2019],336000.0,44042,Petrol,Pune,2015
Audi Q7 45 TDI Premium Plus,5200000.0,48000,Diesel,Pune,2017
Maruti Suzuki Alto 800 Lxi,299000.0,72171,Petrol,Bangalore,2014
Renault Triber RXZ [2019-2020],670000.0,20555,Petrol,Pune,2020
Maruti Suzuki Swift VXi [2014-2017],650000.0,3168,Petrol,Kolkata,2019
Tata Tiago Revotron XT [2016-2019],475000.0,47751,Petrol,Noida,2018
Maruti Suzuki Alto K10 LXi,200999.0,52151,Petrol,Delhi,2010
Hyundai Venue SX 1.4 CRDi,983000.0,40655,Diesel,Delhi,2019
Maruti Suzuki Swift VDi,426999.0,82914,Diesel,Kolkata,2017
Volkswagen Vento Highline Diesel,470000.0,83501,Diesel,Hyderabad,2013
Hyundai Elite i20 Asta 1.2,549000.0,61900,Petrol,Gurgaon,2015
Hyundai Creta SX Plus 1.6 AT CRDI,1093000.0,37630,Diesel,Kolkata,2018
Hyundai Verna SX 1.5 VTVT,1179000.0,63994,Petrol,Bangalore,2020
Maruti Suzuki S-Cross Alpha 1.3,875000.0,58000,Diesel,Thane,2018
Honda City VX,950000.0,25000,Petrol,Pallikarnai,2017
Honda City V Petrol [2017-2019],745000.0,33246,Petrol,Mumbai,2017
Ford EcoSport Titanium 1.5L TDCi,825000.0,42071,Diesel,Bangalore,2016
Jaguar XE Prestige Diesel,3299000.0,29999,Diesel,Bangalore,2017
Renault Kwid RXT [2015-2019],315000.0,15507,Petrol,Thane,2017
Maruti Suzuki Dzire ZDi AMT,764000.0,15805,Diesel,Bangalore,2018
Maruti Suzuki Celerio VXi AMT,385000.0,63931,Petrol,Noida,2014
Maruti Suzuki Wagon R 1.0 VXI ABS,550000.0,31295,Petrol,Hyderabad,2019
Hyundai Creta SX Plus 1.6 AT CRDI,1025000.0,130000,Diesel,Ahmedabad,2017
Maruti Suzuki S-Cross Zeta AT,1156000.0,9400,Petrol,Ahmedabad,2021
Hyundai Creta SX Plus 1.6  Petrol,855000.0,39000,Petrol,Thane,2015
Maruti Suzuki Baleno Delta 1.2,582000.0,24749,Petrol,Kolkata,2018
Maruti Suzuki Vitara Brezza ZXi Plus AT SHVS,1275000.0,21986,Petrol,Bangalore,2020
BMW 5 Series GT 535d,1500000.0,81000,Diesel,Ahmedabad,2012
Volkswagen Vento Highline 1.0L TSI,1200000.0,37230,Petrol,Hyderabad,2021
Hyundai Verna EX 1.6 VTVT [2017-2018],525000.0,35856,Petrol,Delhi,2014
Skoda Yeti Ambiente,600000.0,137849,Diesel,Hyderabad,2011
Renault Kwid 1.0 RXT Opt,451999.0,19927,Petrol,Bangalore,2019
Nissan Sunny XL,249000.0,56000,Petrol,Kolkata,2012
BMW 5 Series 520d M Sport,3300000.0,41296,Diesel,Mumbai,2017
Honda Amaze 1.2 SX i-VTEC,445000.0,63882,Petrol,Mumbai,2016
Honda Brio V MT,351000.0,39276,Petrol,Mumbai,2014
Hyundai Creta S 1.5 Petrol [2020-2022],1325000.0,16000,Petrol,Thane,2021
Maruti Suzuki Baleno Zeta 1.2,483000.0,57052,Petrol,Kolkata,2016
Maruti Suzuki Vitara Brezza ZDi Plus,1022000.0,50802,Diesel,Pune,2019
Hyundai i20 Magna 1.2,375000.0,45195,Petrol,Mumbai,2014
Maruti Suzuki Wagon R 1.0 LXI CNG,420000.0,86955,CNG,Pune,2018
Kia Sonet GTX Plus 1.0 iMT [2020-2021],1104000.0,20879,Petrol,Kolkata,2020
Hyundai Elite i20 Sportz 1.2 (O),595000.0,5000,Petrol,Thane,2016
Maruti Suzuki Wagon R 1.0 VXI,299000.0,44480,Petrol,Kolkata,2014
Hyundai Santro Sportz CNG [2018-2020],529000.0,39717,CNG,Pune,2018
Mahindra TUV300 T8,623000.0,32549,Diesel,Kolkata,2017
Skoda Laura Ambition 2.0 TDI CR AT,425000.0,140037,Diesel,Mumbai,2013
Mahindra Thar LX Hard Top Petrol AT,1575000.0,10900,Petrol,Ahmedabad,2020
Audi Q3 35 TDI quattro Technology,1490000.0,90000,Diesel,Ahmedabad,2015
Maruti Suzuki XL6 Alpha MT Petrol,990000.0,38598,Petrol,Thane,2020
Toyota Innova Crysta GX 2.4 7 STR,2150000.0,12039,Diesel,Ahmedabad,2020
Tata Tigor EV XZ Plus,1135000.0,17294,Electric,Thane,2021
Skoda Superb Elegance 1.8 TSI AT,800000.0,135000,Petrol + 1,Thiruvallur,2010
Maruti Suzuki Swift VXi [2014-2017],695000.0,46027,Petrol,Hyderabad,2019
Renault Duster RXL Petrol,480000.0,46525,Petrol,Pune,2014
Tata Harrier XZ [2019-2020],1551000.0,24500,Diesel,Ahmedabad,2019
Honda City VX CVT,775000.0,48793,Petrol,Thane,2016
Hyundai i10 Sportz 1.2 Kappa2,325000.0,85500,Petrol,Thane,2014
Maruti Suzuki Swift VXi ABS,689000.0,34088,Petrol,Bangalore,2017
Maruti Suzuki Baleno Delta 1.2,719000.0,19921,Petrol,Pune,2019
Honda Brio V MT,239000.0,75000,Petrol,Ahmedabad,2012
Maruti Suzuki Alto K10 VXi,260000.0,99203,Petrol,Hyderabad,2012
Jeep Compass Limited 2.0 Diesel [2017-2020],1350000.0,57000,Diesel,Ahmedabad,2019
Hyundai Grand i10 Magna 1.0 Kappa VTVT LPG [2014-2016],475000.0,34810,LPG,Bangalore,2015
Maruti Suzuki Ciaz Alpha Hybrid 1.5 [2018-2020],844999.0,35829,Petrol,Mumbai,2018
Audi A4 2.0 TDI (143bhp),1350000.0,89332,Diesel,Ahmedabad,2013
Audi Q7 45 TDI Technology Pack,5400000.0,22000,Diesel,Kolkata,2019
Maruti Suzuki Vitara Brezza ZDi+ Dual Tone [2017-2018],821000.0,59706,Diesel,Mumbai,2016
BMW X1 sDrive20d,800000.0,75000,Diesel,Ahmedabad,2011
Hyundai Elite i20 Magna Plus 1.4 CRDi,594000.0,58262,Diesel,Delhi,2018
Kia Sonet HTK Plus 1.5 AT,1550000.0,9914,Diesel,Thane,2021
Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],496000.0,81298,Petrol,Pune,2015
BMW X1 sDrive20d xLine,3785000.0,29221,Diesel,Bangalore,2019
Hyundai Creta E Plus 1.6 Petrol,828999.0,34766,Petrol,Mumbai,2017
Maruti Suzuki Wagon R 1.0 VXI,341000.0,20138,Petrol,Hyderabad,2014
Honda WR-V VX MT Petrol,649000.0,47000,Petrol,Kolkata,2017
Hyundai Grand i10 Sportz 1.2 Kappa VTVT Dual Tone,659000.0,27113,Petrol,Bangalore,2019
Maruti Suzuki Wagon R ZXI 1.2 AGS,699000.0,7506,Petrol,Bangalore,2020
Toyota Innova Crysta 2.8 GX AT 8 STR [2016-2020],1889999.0,48969,Diesel,Thane,2018
Honda Amaze 1.2 S MT Petrol [2018-2020],585000.0,77200,Petrol,Thane,2018
Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],541000.0,34258,Petrol,Mumbai,2016
Hyundai Elite i20 Asta 1.2,446000.0,54136,Petrol,Kolkata,2015
Hyundai Elite i20 Magna Executive 1.2,675000.0,28000,Petrol,Ahmedabad,2017
Volkswagen Vento Comfortline Diesel AT,550000.0,56000,Diesel,Thane,2014
MG Hector Plus Sharp 1.5 Petrol Turbo DCT 6-STR,1700000.0,19000,Petrol,Kolkata,2021
Maruti Suzuki Wagon R 1.0 VXI+ (O),467000.0,84065,Petrol,Pune,2018
Maruti Suzuki Ertiga VXi AT,1044999.0,37523,Petrol,Mumbai,2019
Maruti Suzuki Wagon R 1.0 LXI CNG,405999.0,64942,CNG,Delhi,2017
Maruti Suzuki Vitara Brezza ZDi Plus,875000.0,82000,Diesel,Ahmedabad,2018
Hyundai i20 Magna 1.2,259000.0,41123,Petrol,Delhi,2011
Chevrolet Cruze LTZ AT,690000.0,72000,Diesel,Ahmedabad,2015
Maruti Suzuki Ritz Zxi BS-IV,321000.0,65247,Petrol,Delhi,2014
Honda Brio VX AT,575000.0,56861,Petrol,Ahmedabad,2017
Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],545000.0,41100,Petrol,Ahmedabad,2018
Maruti Suzuki Wagon R 1.0 VXI,299000.0,56932,Petrol,Kolkata,2014
Toyota Camry Hybrid,1889999.0,20000,Petrol,Kolkata,2017
Honda City VX CVT,1450000.0,4275,Petrol,Thane,2021
Hyundai Elite i20 Sportz 1.2,591000.0,20281,Petrol,Mumbai,2017
Maruti Suzuki Baleno Delta 1.2,568000.0,46310,Petrol,Kolkata,2019
Maruti Suzuki Ritz Vxi BS-IV,250000.0,60000,Petrol,Kolkata,2014
Tata Nexon XT [2017-2019],690000.0,16449,Petrol,Kolkata,2018
Jeep Compass Limited Plus Petrol AT [2018-2020],1875000.0,27000,Petrol,Mumbai,2019
Tata Tigor Revotron XZ,709000.0,15122,Petrol,Chennai,2021
Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT,569000.0,5221,Petrol,Bangalore,2015
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],595000.0,35000,Petrol,Thane,2016
Toyota Corolla Altis G AT Petrol,1025000.0,67800,Petrol,Pallikarnai,2015
Hyundai Creta E Plus 1.6 Petrol,1050000.0,34841,Petrol,Hyderabad,2018
Maruti Suzuki Ciaz S 1.4 MT,715000.0,22217,Petrol,Ahmedabad,2017
Tata Tiago XZ Plus,679000.0,17817,Petrol,Bangalore,2020
Kia Seltos HTX 1.5 [2020-2021],1545000.0,13969,Petrol,Bangalore,2020
Hyundai i20 Asta (O) 1.2 MT,960000.0,13626,Petrol,Thane,2021
Maruti Suzuki Wagon R 1.0 VXI,332000.0,31316,Petrol,Kolkata,2014
Maruti Suzuki Dzire VDi,725000.0,7050,Diesel,Thane,2018
Honda City 1.5 S MT,395000.0,74000,Petrol,Mumbai,2012
Hyundai Elite i20 Asta 1.2 (O) [2019-2020],801000.0,24737,Petrol,Delhi,2019
Maruti Suzuki Vitara Brezza VDi (O) [2016-2018],944999.0,29147,Diesel,Hyderabad,2019
Hyundai Creta E Plus 1.4 CRDI,969999.0,48976,Diesel,Pune,2017
Hyundai Creta SX Plus 1.6  Petrol,925000.0,39240,Petrol,Thane,2017
Maruti Suzuki Alto 800 Lxi,281000.0,70153,Petrol,Kolkata,2018
Hyundai Elite i20 Magna Executive 1.2,675000.0,16398,Petrol,Thane,2019
Honda Amaze 1.2 S i-VTEC,390000.0,65636,Petrol,Pune,2014
Hyundai Elite i20 Asta 1.2 (O) [2016],575000.0,30000,Petrol,Kolkata,2017
Hyundai i10 Magna 1.2 Kappa2,245000.0,26916,Petrol,Thane,2012
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],540000.0,34000,Petrol,Thane,2019
Hyundai Venue SX (O) 1.5 CRDi,1150000.0,16100,Diesel,Ambattur,2021
Honda City SV CVT,650000.0,36623,Petrol,Thane,2015
Maruti Suzuki Eeco 5 STR WITH A/C+HTR CNG [2017-2019],645000.0,1374,CNG,Mumbai,2021
Honda City ZX CVT Petrol,1590000.0,12372,Petrol,Hyderabad,2021
Maruti Suzuki Ciaz Alpha Hybrid 1.5 [2018-2020],850000.0,10200,Petrol,Kolkata,2020
Maruti Suzuki S-Presso VXi Plus,465000.0,28224,Petrol,Mumbai,2020
Maruti Suzuki Wagon R 1.0 LXI CNG,451000.0,45116,CNG,Pune,2017
Mercedes-Benz CLA 200 Petrol Sport,2590000.0,37000,Petrol,Ahmedabad,2018
MG Hector Sharp 1.5 Petrol CVT,1875000.0,14000,Petrol,Mumbai,2021
Honda City V CVT Petrol [2017-2019],730000.0,59053,Petrol,Ahmedabad,2017
Audi A4 2.0 TDI (143 bhp),1500000.0,73562,Diesel,Hyderabad,2012
Mercedes-Benz GLE 350 d,3850000.0,75176,Diesel,Hyderabad,2015
Toyota Corolla Altis VL AT Petrol,1394000.0,34316,Petrol,Kolkata,2018
Hyundai Elite i20 Asta 1.2,779000.0,42825,Petrol,Bangalore,2018
Toyota Innova Crysta ZX 2.4 AT 7 STR,2975000.0,23439,Diesel,Thane,2021
Jeep Grand Cherokee SRT [2016-2020],5300000.0,47300,Petrol,Kolkata,2017
MG ZS EV Exclusive [2020-2021],1919000.0,57946,Electric,Bangalore,2020
Mahindra Marazzo M6 Plus 8 STR,1485000.0,36700,Diesel,Chennai,2021
Land Rover Range Rover Sport SE 3.0 Diesel [2018-2020],13600000.0,36000,Diesel,Bangalore,2019
Maruti Suzuki Wagon R 1.0 VXI,411000.0,19021,Petrol,Kolkata,2018
Toyota Etios Liva GD,540000.0,65243,Diesel,Bangalore,2013
Kia Seltos GTX Plus AT 1.5 Diesel [2019-2020],1850000.0,68700,Diesel,Hyderabad,2020
MG Hector Sharp 2.0 Diesel [2019-2020],1698999.0,28679,Diesel,Bangalore,2019
Tata Nexon XM,928999.0,27499,Petrol,Chennai,2020
Maruti Suzuki Vitara Brezza VDi,700000.0,86908,Diesel,Thane,2016
Volkswagen Passat 1.8L TSI,335000.0,55460,Petrol,Kolkata,2010
Ford EcoSport Titanium 1.5L Ti-VCT AT,679000.0,54310,Petrol,Mumbai,2017
Honda City ZX CVT Petrol [2017-2019],1009000.0,58165,Petrol,Pune,2017
Mercedes-Benz GLE 300d 4MATIC LWB,8600000.0,34000,Diesel,Pune,2020
Kia Sonet GTX Plus 1.0 iMT [2020-2021],1250000.0,12800,Petrol,Ahmedabad,2022
Hyundai Accent Executive,270000.0,57704,Petrol,Hyderabad,2011
Honda City ZX CVT Petrol,1605999.0,6116,Petrol,Pune,2022
Honda Brio S MT,295000.0,81000,Petrol,Noida,2013
MG Astor Sharp 1.5 MT,1549000.0,2200,Petrol,Bangalore,2022
Mahindra Marazzo M2 8 STR,1136000.0,9238,Diesel,Kolkata,2021
Hyundai Verna Fluidic 1.6 VTVT SX,391000.0,84344,Petrol,Delhi,2013
Tata Harrier XZ [2019-2020],1695000.0,47082,Diesel,Bangalore,2019
Hyundai i20 Asta 1.2,430000.0,41429,Petrol,Pune,2012
Hyundai Xcent SX 1.1 CRDi (O),500000.0,73000,Diesel + 1,Thiruvallur,2015
Maruti Suzuki Swift VDi,610000.0,62000,Diesel,Thane,2017
Ford EcoSport Trend 1.5 TDCi,451000.0,74529,Diesel,Kolkata,2014
Skoda Rapid TSI Style AT,1125000.0,46807,Petrol,Bangalore,2020
Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],570000.0,25971,Petrol,Thane,2017
Maruti Suzuki Dzire VXi,611000.0,43100,Petrol,Ahmedabad,2018
MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,4285000.0,20264,Diesel,Thane,2021
Maruti Suzuki Ciaz ZXi  AT,650000.0,75000,Petrol,Thane,2016
Honda City V,815000.0,20580,Petrol,Kolkata,2019
Hyundai Creta 1.6 S Petrol,1167000.0,28596,Petrol,Delhi,2019
Honda Amaze 1.2 SX i-VTEC,509000.0,48333,Petrol,Bangalore,2014
Mahindra XUV500 W6 AT,950000.0,74000,Diesel,Ahmedabad,2017
Toyota Corolla H2 1.8E,200000.0,140000,Petrol,Pallikarnai,2005
Maruti Suzuki Vitara Brezza VDi,740000.0,42000,Diesel,Thane,2016
Honda Jazz V AT Petrol,590000.0,26786,Petrol,Mumbai,2016
Maruti Suzuki Celerio VXi,443000.0,36415,Petrol,Pune,2016
Mercedes-Benz GLE 250 d,5400000.0,42000,Diesel,Pune,2018
Honda City ZX CVT Petrol,1511000.0,7747,Petrol,Mumbai,2021
Maruti Suzuki Swift ZXi,734000.0,18619,Petrol,Pune,2019
Mercedes-Benz GLE 350 d,4700000.0,55000,Diesel,Ahmedabad,2017
Hyundai i10 Sportz 1.2 AT Kappa2,345000.0,36000,Petrol,Mumbai,2012
Renault Kwid 1.0 RXT [2016-2019],475000.0,2066,Petrol,Mumbai,2020
Audi Q2 Premium Plus I 40 TFSI quattro,3050000.0,10700,Petrol,Ahmedabad,2020
Maruti Suzuki Dzire VXi AMT,660000.0,48000,Petrol,Thane,2018
Maruti Suzuki Baleno Delta 1.2,498000.0,48702,Petrol,Delhi,2016
Honda City V,675000.0,87693,Petrol,Pune,2016
Tata Nexon XMA (S),1025000.0,14836,Petrol,Ahmedabad,2021
Tata Harrier Kaziranga XZA Plus,2290000.0,16000,Diesel,Ahmedabad,2022
Hyundai Elite i20 Asta 1.2,721000.0,53864,Petrol,Bangalore,2018
Hyundai Elite i20 Sportz 1.2,839000.0,14546,Petrol,Bangalore,2019
Honda Amaze 1.2 VX i-VTEC,505000.0,87150,Petrol,Pune,2017
Maruti Suzuki Celerio VXi CNG [2017-2019],525000.0,50889,CNG,Pune,2018
Toyota Etios G,275000.0,70000,Petrol,Noida,2011
Audi A4 35 TDI Premium Plus,3275000.0,47555,Diesel,Bangalore,2018
Datsun redi-GO T [2016-2019],270000.0,63225,Petrol,Hyderabad,2016
Mahindra KUV100 NXT K6 Plus 6 STR [2017-2020],492000.0,60132,Petrol,Kolkata,2020
BMW 5 Series 520d Luxury Line,2099000.0,42465,Diesel,Kolkata,2016
Mercedes-Benz C-Class 220 BlueEfficiency,1095000.0,64304,Diesel,Kolkata,2013
Audi A6 35 TDI Matrix,2400000.0,79059,Diesel,Ahmedabad,2016
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,725000.0,18590,CNG,Thane,2021
Hyundai Creta 1.6 SX Plus,875000.0,75000,Diesel,Delhi,2016
Jeep Compass Longitude 2.0 Diesel [2017-2020],1499000.0,70400,Diesel,Bangalore,2017
Honda City V Petrol [2017-2019],760000.0,79938,Petrol,Thane,2017
Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],1300000.0,70000,Diesel,Hyderabad,2019
MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,4199000.0,24600,Diesel,Bangalore,2020
Maruti Suzuki Baleno Alpha 1.2,524000.0,56800,Petrol,Delhi,2016
Maruti Suzuki Vitara Brezza VDi,825000.0,48174,Diesel,Thane,2018
Volkswagen Polo GT TSI,925000.0,52000,Petrol,Hyderabad,2019
Renault Captur RXT Petrol Dual Tone,690000.0,34000,Petrol,Mumbai,2018
BMW X1 sDrive20d M Sport,3900000.0,16000,Diesel,Hyderabad,2019
Maruti Suzuki Ritz Vdi BS-IV,345000.0,92000,Diesel,Hyderabad,2012
Maruti Suzuki Alto 800 Lxi,269000.0,70661,Petrol,Pune,2015
Hyundai Verna SX 1.5 VTVT,1150000.0,11000,Petrol,Kolkata,2021
Maruti Suzuki Swift DZire ZDI,550000.0,89000,Diesel,Chennai,2014
Ford Endeavour Titanium 3.2 4x4 AT,3143000.0,45000,Diesel,Delhi,2018
